timestamp,solar_irradiance_wm2,ambient_temperature_c,panel_temperature_c,cloud_cover_percent,power_generation_kw
2025-04-23 18:00:00,0.0,33.64,33.64,10.88,0.0
2025-04-23 19:00:00,0.0,23.78,23.78,10.88,0.0
2025-04-23 20:00:00,0.0,23.73,23.73,40.98,0.0
2025-04-23 21:00:00,0.0,20.46,20.46,17.67,0.0
2025-04-23 22:00:00,0.0,18.24,18.24,21.53,0.0
2025-04-23 23:00:00,0.0,26.87,26.87,0.74,0.0
2025-04-24 00:00:00,0.0,10.8,10.8,46.98,0.0
2025-04-24 01:00:00,0.0,20.6,20.6,60.2,0.0
2025-04-24 02:00:00,0.0,15.12,15.12,41.33,0.0
2025-04-24 03:00:00,0.0,24.31,24.31,25.48,0.0
2025-04-24 04:00:00,0.0,24.18,24.18,27.8,0.0
2025-04-24 05:00:00,0.0,22.77,22.77,45.79,0.0
2025-04-24 06:00:00,0.0,26.01,26.01,22.27,0.0
2025-04-24 07:00:00,246.6,31.29,34.37,78.05,21.23
2025-04-24 08:00:00,429.15,31.47,36.83,42.3,62.07
2025-04-24 09:00:00,663.19,26.31,34.6,11.71,106.07
2025-04-24 10:00:00,865.32,45.16,55.98,15.04,141.21
2025-04-24 11:00:00,979.8,28.71,40.95,15.53,160.16
2025-04-24 12:00:00,993.1,36.85,49.27,3.58,173.65
2025-04-24 13:00:00,663.1,35.98,44.27,71.31,56.24
2025-04-24 14:00:00,709.69,32.79,41.66,25.09,111.18
2025-04-24 15:00:00,597.97,27.83,35.31,29.47,89.94
2025-04-24 16:00:00,476.83,21.57,27.53,30.24,66.66
2025-04-24 17:00:00,243.29,35.48,38.52,11.04,45.93
2025-04-24 18:00:00,0.0,27.11,27.11,65.56,0.0
2025-04-24 19:00:00,0.0,22.58,22.58,32.28,0.0
2025-04-24 20:00:00,0.0,27.58,27.58,9.77,0.0
2025-04-24 21:00:00,0.0,28.5,28.5,18.52,0.0
2025-04-24 22:00:00,0.0,27.69,27.69,39.71,0.0
2025-04-24 23:00:00,0.0,23.45,23.45,18.66,0.0
2025-04-25 00:00:00,0.0,25.58,25.58,11.2,0.0
2025-04-25 01:00:00,0.0,19.44,19.44,12.94,0.0
2025-04-25 02:00:00,0.0,26.81,26.81,18.98,0.0
2025-04-25 03:00:00,0.0,27.63,27.63,44.07,0.0
2025-04-25 04:00:00,0.0,26.61,26.61,10.88,0.0
2025-04-25 05:00:00,0.0,24.63,24.63,33.4,0.0
2025-04-25 06:00:00,0.0,12.94,12.94,78.05,0.0
2025-04-25 07:00:00,258.02,31.66,34.89,37.35,37.58
2025-04-25 08:00:00,483.01,33.7,39.73,64.62,50.92
2025-04-25 09:00:00,598.67,37.08,44.56,54.09,77.71
2025-04-25 10:00:00,822.23,29.27,39.55,30.53,111.09
2025-04-25 11:00:00,895.29,22.38,33.57,56.32,116.54
2025-04-25 12:00:00,899.8,29.47,40.72,44.11,114.59
2025-04-25 13:00:00,782.81,23.57,33.36,27.85,140.62
2025-04-25 14:00:00,798.71,27.57,37.56,9.7,129.1
2025-04-25 15:00:00,711.83,32.22,41.12,21.49,99.96
2025-04-25 16:00:00,410.41,28.18,33.31,59.58,43.77
2025-04-25 17:00:00,233.94,28.91,31.83,37.22,27.56
2025-04-25 18:00:00,0.0,24.05,24.05,45.13,0.0
2025-04-25 19:00:00,0.0,16.81,16.81,39.49,0.0
2025-04-25 20:00:00,0.0,31.59,31.59,60.55,0.0
2025-04-25 21:00:00,0.0,27.74,27.74,31.53,0.0
2025-04-25 22:00:00,0.0,31.21,31.21,17.53,0.0
2025-04-25 23:00:00,0.0,22.8,22.8,58.1,0.0
2025-04-26 00:00:00,0.0,21.02,21.02,5.68,0.0
2025-04-26 01:00:00,0.0,21.33,21.33,45.21,0.0
2025-04-26 02:00:00,0.0,16.97,16.97,30.43,0.0
2025-04-26 03:00:00,0.0,19.98,19.98,65.44,0.0
2025-04-26 04:00:00,0.0,23.99,23.99,24.53,0.0
2025-04-26 05:00:00,0.0,29.95,29.95,27.67,0.0
2025-04-26 06:00:00,0.0,30.54,30.54,23.49,0.0
2025-04-26 07:00:00,270.33,22.61,25.99,46.36,38.31
2025-04-26 08:00:00,447.48,26.67,32.26,30.68,73.51
2025-04-26 09:00:00,619.43,34.3,42.04,40.7,84.97
2025-04-26 10:00:00,806.63,22.28,32.36,5.4,144.54
2025-04-26 11:00:00,773.16,30.91,40.58,6.52,145.77
2025-04-26 12:00:00,877.22,28.78,39.75,31.65,124.3
2025-04-26 13:00:00,803.03,25.85,35.89,33.27,108.97
2025-04-26 14:00:00,872.11,26.7,37.6,12.44,132.8
2025-04-26 15:00:00,764.46,28.31,37.87,18.32,93.69
2025-04-26 16:00:00,513.39,32.41,38.82,27.17,86.96
2025-04-26 17:00:00,230.02,31.98,34.86,54.66,29.39
2025-04-26 18:00:00,0.0,30.11,30.11,39.77,0.0
2025-04-26 19:00:00,0.0,27.34,27.34,22.96,0.0
2025-04-26 20:00:00,0.0,26.74,26.74,22.71,0.0
2025-04-26 21:00:00,0.0,28.43,28.43,20.75,0.0
2025-04-26 22:00:00,0.0,24.4,24.4,36.25,0.0
2025-04-26 23:00:00,0.0,24.25,24.25,34.97,0.0
2025-04-27 00:00:00,0.0,20.25,20.25,40.26,0.0
2025-04-27 01:00:00,0.0,27.52,27.52,8.24,0.0
2025-04-27 02:00:00,0.0,25.03,25.03,46.02,0.0
2025-04-27 03:00:00,0.0,22.56,22.56,32.94,0.0
2025-04-27 04:00:00,0.0,24.32,24.32,34.8,0.0
2025-04-27 05:00:00,0.0,22.15,22.15,58.13,0.0
2025-04-27 06:00:00,0.0,34.83,34.83,33.2,0.0
2025-04-27 07:00:00,230.19,27.02,29.89,8.59,45.11
2025-04-27 08:00:00,425.28,35.97,41.28,10.08,75.26
2025-04-27 09:00:00,672.1,27.77,36.18,33.22,114.56
2025-04-27 10:00:00,935.45,26.62,38.31,50.67,126.8
2025-04-27 11:00:00,948.53,19.67,31.53,31.69,142.2
2025-04-27 12:00:00,1037.22,24.55,37.51,15.65,150.78
2025-04-27 13:00:00,967.59,36.87,48.96,7.85,145.26
2025-04-27 14:00:00,768.54,28.79,38.39,37.94,95.95
2025-04-27 15:00:00,640.21,38.7,46.71,28.23,106.55
2025-04-27 16:00:00,440.25,22.09,27.59,4.24,86.25
2025-04-27 17:00:00,245.57,27.72,30.79,39.75,35.76
2025-04-27 18:00:00,0.0,32.34,32.34,30.19,0.0
2025-04-27 19:00:00,0.0,17.2,17.2,9.27,0.0
2025-04-27 20:00:00,0.0,26.91,26.91,44.61,0.0
2025-04-27 21:00:00,0.0,26.11,26.11,64.46,0.0
2025-04-27 22:00:00,0.0,27.1,27.1,28.77,0.0
2025-04-27 23:00:00,0.0,24.08,24.08,33.71,0.0
2025-04-28 00:00:00,0.0,17.81,17.81,41.34,0.0
2025-04-28 01:00:00,0.0,20.75,20.75,46.31,0.0
2025-04-28 02:00:00,0.0,24.12,24.12,8.86,0.0
2025-04-28 03:00:00,0.0,28.57,28.57,6.41,0.0
2025-04-28 04:00:00,0.0,28.39,28.39,10.85,0.0
2025-04-28 05:00:00,0.0,23.28,23.28,1.38,0.0
2025-04-28 06:00:00,0.0,29.68,29.68,28.7,0.0
2025-04-28 07:00:00,235.51,22.39,25.33,31.18,36.43
2025-04-28 08:00:00,515.01,36.92,43.36,20.4,73.69
2025-04-28 09:00:00,572.13,39.39,46.54,31.42,90.26
2025-04-28 10:00:00,801.21,34.59,44.61,53.78,86.43
2025-04-28 11:00:00,901.26,26.61,37.88,23.1,150.66
2025-04-28 12:00:00,831.99,29.98,40.38,4.09,161.63
2025-04-28 13:00:00,996.22,33.31,45.77,12.2,172.66
2025-04-28 14:00:00,872.8,40.97,51.88,53.01,93.81
2025-04-28 15:00:00,646.57,37.8,45.88,14.21,126.66
2025-04-28 16:00:00,490.07,38.47,44.6,5.79,84.85
2025-04-28 17:00:00,284.6,26.39,29.95,13.96,55.3
2025-04-28 18:00:00,0.0,25.18,25.18,6.87,0.0
2025-04-28 19:00:00,0.0,26.67,26.67,28.38,0.0
2025-04-28 20:00:00,0.0,26.22,26.22,34.48,0.0
2025-04-28 21:00:00,0.0,19.17,19.17,14.83,0.0
2025-04-28 22:00:00,0.0,29.09,29.09,2.64,0.0
2025-04-28 23:00:00,0.0,23.45,23.45,56.78,0.0
2025-04-29 00:00:00,0.0,24.99,24.99,27.6,0.0
2025-04-29 01:00:00,0.0,14.87,14.87,22.29,0.0
2025-04-29 02:00:00,0.0,23.8,23.8,5.11,0.0
2025-04-29 03:00:00,0.0,23.99,23.99,23.26,0.0
2025-04-29 04:00:00,0.0,27.5,27.5,7.86,0.0
2025-04-29 05:00:00,0.0,20.01,20.01,36.67,0.0
2025-04-29 06:00:00,0.0,21.98,21.98,33.01,0.0
2025-04-29 07:00:00,236.08,34.05,37.0,26.63,32.91
2025-04-29 08:00:00,451.17,26.9,32.54,38.14,52.65
2025-04-29 09:00:00,675.05,39.42,47.86,66.23,55.83
2025-04-29 10:00:00,875.74,28.09,39.03,27.5,126.08
2025-04-29 11:00:00,667.37,35.55,43.89,4.91,115.72
2025-04-29 12:00:00,738.62,38.99,48.23,45.94,103.08
2025-04-29 13:00:00,931.27,39.02,50.66,28.18,104.26
2025-04-29 14:00:00,819.87,13.47,23.72,33.2,112.74
2025-04-29 15:00:00,682.42,32.03,40.56,50.44,81.93
2025-04-29 16:00:00,485.56,32.11,38.18,34.53,45.13
2025-04-29 17:00:00,257.26,32.5,35.72,5.38,45.39
2025-04-29 18:00:00,0.0,26.55,26.55,45.93,0.0
2025-04-29 19:00:00,0.0,20.52,20.52,17.91,0.0
2025-04-29 20:00:00,0.0,16.84,16.84,44.4,0.0
2025-04-29 21:00:00,0.0,23.21,23.21,29.8,0.0
2025-04-29 22:00:00,0.0,24.98,24.98,23.98,0.0
2025-04-29 23:00:00,0.0,15.51,15.51,19.81,0.0
2025-04-30 00:00:00,0.0,21.29,21.29,28.34,0.0
2025-04-30 01:00:00,0.0,27.87,27.87,56.71,0.0
2025-04-30 02:00:00,0.0,25.25,25.25,60.78,0.0
2025-04-30 03:00:00,0.0,26.84,26.84,4.78,0.0
2025-04-30 04:00:00,0.0,20.17,20.17,14.76,0.0
2025-04-30 05:00:00,0.0,23.19,23.19,43.22,0.0
2025-04-30 06:00:00,0.0,36.17,36.17,28.83,0.0
2025-04-30 07:00:00,259.11,27.04,30.28,9.25,46.42
2025-04-30 08:00:00,449.09,33.77,39.39,43.45,54.29
2025-04-30 09:00:00,602.13,31.84,39.36,18.8,74.36
2025-04-30 10:00:00,897.62,19.66,30.88,28.83,165.77
2025-04-30 11:00:00,917.13,32.93,44.4,15.28,152.0
2025-04-30 12:00:00,970.11,21.2,33.32,16.92,179.74
2025-04-30 13:00:00,903.5,24.1,35.39,31.52,140.32
2025-04-30 14:00:00,796.69,20.81,30.77,29.91,120.99
2025-04-30 15:00:00,580.19,24.99,32.24,33.12,101.2
2025-04-30 16:00:00,484.19,29.53,35.58,7.52,91.22
2025-04-30 17:00:00,285.99,28.64,32.22,9.07,55.76
2025-04-30 18:00:00,0.0,35.16,35.16,4.8,0.0
2025-04-30 19:00:00,0.0,21.47,21.47,14.05,0.0
2025-04-30 20:00:00,0.0,21.86,21.86,31.57,0.0
2025-04-30 21:00:00,0.0,28.86,28.86,14.62,0.0
2025-04-30 22:00:00,0.0,27.19,27.19,21.22,0.0
2025-04-30 23:00:00,0.0,31.29,31.29,27.87,0.0
2025-05-01 00:00:00,0.0,22.94,22.94,34.23,0.0
2025-05-01 01:00:00,0.0,20.48,20.48,46.27,0.0
2025-05-01 02:00:00,0.0,31.88,31.88,18.65,0.0
2025-05-01 03:00:00,0.0,23.4,23.4,49.27,0.0
2025-05-01 04:00:00,0.0,29.9,29.9,40.73,0.0
2025-05-01 05:00:00,0.0,18.59,18.59,23.01,0.0
2025-05-01 06:00:00,0.0,24.34,24.34,16.34,0.0
2025-05-01 07:00:00,243.86,33.24,36.29,20.37,37.79
2025-05-01 08:00:00,434.39,23.42,28.85,35.64,58.73
2025-05-01 09:00:00,676.73,34.81,43.27,43.08,79.63
2025-05-01 10:00:00,805.2,33.12,43.19,23.79,127.44
2025-05-01 11:00:00,836.55,33.31,43.77,48.91,104.08
2025-05-01 12:00:00,1019.83,14.74,27.49,43.25,153.23
2025-05-01 13:00:00,720.61,24.09,33.1,41.98,98.88
2025-05-01 14:00:00,780.41,22.63,32.38,19.3,139.1
2025-05-01 15:00:00,632.31,29.4,37.3,11.71,122.66
2025-05-01 16:00:00,512.45,21.51,27.91,46.16,65.02
2025-05-01 17:00:00,217.36,25.86,28.58,36.7,30.9
2025-05-01 18:00:00,0.0,22.59,22.59,13.65,0.0
2025-05-01 19:00:00,0.0,18.26,18.26,8.13,0.0
2025-05-01 20:00:00,0.0,22.25,22.25,46.95,0.0
2025-05-01 21:00:00,0.0,20.68,20.68,33.6,0.0
2025-05-01 22:00:00,0.0,19.57,19.57,28.45,0.0
2025-05-01 23:00:00,0.0,19.64,19.64,29.9,0.0
2025-05-02 00:00:00,0.0,27.72,27.72,7.64,0.0
2025-05-02 01:00:00,0.0,28.64,28.64,7.88,0.0
2025-05-02 02:00:00,0.0,22.87,22.87,58.84,0.0
2025-05-02 03:00:00,0.0,24.98,24.98,4.9,0.0
2025-05-02 04:00:00,0.0,24.8,24.8,54.78,0.0
2025-05-02 05:00:00,0.0,24.98,24.98,29.42,0.0
2025-05-02 06:00:00,0.0,28.16,28.16,26.91,0.0
2025-05-02 07:00:00,244.4,16.78,19.84,27.49,35.28
2025-05-02 08:00:00,478.08,30.37,36.34,27.01,70.9
2025-05-02 09:00:00,657.67,26.71,34.93,39.46,104.7
2025-05-02 10:00:00,639.09,36.31,44.3,33.94,83.96
2025-05-02 11:00:00,916.67,33.6,45.06,40.36,127.89
2025-05-02 12:00:00,830.11,24.83,35.21,14.95,150.56
2025-05-02 13:00:00,798.14,16.75,26.72,6.7,138.06
2025-05-02 14:00:00,752.68,21.89,31.3,39.99,93.15
2025-05-02 15:00:00,668.88,28.9,37.26,21.47,125.45
2025-05-02 16:00:00,413.05,21.78,26.94,35.3,58.65
2025-05-02 17:00:00,264.21,27.38,30.68,51.86,29.55
2025-05-02 18:00:00,0.0,33.11,33.11,53.53,0.0
2025-05-02 19:00:00,0.0,23.68,23.68,10.23,0.0
2025-05-02 20:00:00,0.0,21.9,21.9,24.7,0.0
2025-05-02 21:00:00,0.0,29.45,29.45,29.71,0.0
2025-05-02 22:00:00,0.0,24.3,24.3,27.47,0.0
2025-05-02 23:00:00,0.0,29.6,29.6,40.61,0.0
2025-05-03 00:00:00,0.0,21.4,21.4,30.81,0.0
2025-05-03 01:00:00,0.0,25.18,25.18,27.56,0.0
2025-05-03 02:00:00,0.0,21.04,21.04,19.63,0.0
2025-05-03 03:00:00,0.0,24.06,24.06,7.4,0.0
2025-05-03 04:00:00,0.0,17.27,17.27,8.26,0.0
2025-05-03 05:00:00,0.0,28.84,28.84,35.33,0.0
2025-05-03 06:00:00,0.0,27.29,27.29,35.94,0.0
2025-05-03 07:00:00,231.16,27.71,30.6,20.52,30.38
2025-05-03 08:00:00,481.42,36.1,42.12,7.01,87.86
2025-05-03 09:00:00,586.94,28.29,35.63,8.31,106.8
2025-05-03 10:00:00,923.51,30.64,42.19,74.25,85.2
2025-05-03 11:00:00,905.9,31.48,42.81,44.25,139.65
2025-05-03 12:00:00,862.67,34.0,44.79,26.3,143.34
2025-05-03 13:00:00,849.77,38.66,49.28,55.12,100.08
2025-05-03 14:00:00,779.12,26.66,36.4,6.8,145.11
2025-05-03 15:00:00,544.3,21.63,28.44,39.77,65.28
2025-05-03 16:00:00,468.89,26.46,32.32,9.3,84.83
2025-05-03 17:00:00,224.57,28.25,31.06,11.72,40.52
2025-05-03 18:00:00,0.0,32.51,32.51,36.31,0.0
2025-05-03 19:00:00,0.0,21.92,21.92,34.36,0.0
2025-05-03 20:00:00,0.0,21.78,21.78,48.46,0.0
2025-05-03 21:00:00,0.0,18.48,18.48,13.26,0.0
2025-05-03 22:00:00,0.0,25.25,25.25,18.76,0.0
2025-05-03 23:00:00,0.0,28.46,28.46,17.58,0.0
2025-05-04 00:00:00,0.0,27.52,27.52,50.1,0.0
2025-05-04 01:00:00,0.0,21.91,21.91,18.09,0.0
2025-05-04 02:00:00,0.0,28.98,28.98,27.43,0.0
2025-05-04 03:00:00,0.0,22.45,22.45,30.53,0.0
2025-05-04 04:00:00,0.0,20.23,20.23,20.14,0.0
2025-05-04 05:00:00,0.0,19.56,19.56,39.26,0.0
2025-05-04 06:00:00,0.0,29.47,29.47,18.02,0.0
2025-05-04 07:00:00,256.39,41.3,44.5,28.86,32.19
2025-05-04 08:00:00,474.96,27.91,33.84,7.19,94.91
2025-05-04 09:00:00,592.56,39.47,46.88,22.47,105.69
2025-05-04 10:00:00,778.51,14.83,24.56,18.58,113.85
2025-05-04 11:00:00,797.28,32.75,42.72,41.9,122.31
2025-05-04 12:00:00,1028.62,36.32,49.18,8.64,224.49
2025-05-04 13:00:00,945.3,33.9,45.71,27.09,165.59
2025-05-04 14:00:00,781.36,26.12,35.89,27.96,131.64
2025-05-04 15:00:00,612.39,29.69,37.34,33.66,90.58
2025-05-04 16:00:00,508.53,35.23,41.59,9.14,90.78
2025-05-04 17:00:00,246.56,26.86,29.94,40.69,32.1
2025-05-04 18:00:00,0.0,30.19,30.19,24.15,0.0
2025-05-04 19:00:00,0.0,22.91,22.91,36.38,0.0
2025-05-04 20:00:00,0.0,25.93,25.93,35.88,0.0
2025-05-04 21:00:00,0.0,24.66,24.66,40.36,0.0
2025-05-04 22:00:00,0.0,15.13,15.13,36.45,0.0
2025-05-04 23:00:00,0.0,23.73,23.73,20.31,0.0
2025-05-05 00:00:00,0.0,22.73,22.73,13.9,0.0
2025-05-05 01:00:00,0.0,18.72,18.72,28.27,0.0
2025-05-05 02:00:00,0.0,27.94,27.94,52.25,0.0
2025-05-05 03:00:00,0.0,23.05,23.05,40.54,0.0
2025-05-05 04:00:00,0.0,24.98,24.98,33.21,0.0
2025-05-05 05:00:00,0.0,21.38,21.38,44.39,0.0
2025-05-05 06:00:00,0.0,18.1,18.1,48.19,0.0
2025-05-05 07:00:00,247.72,30.54,33.64,7.91,44.19
2025-05-05 08:00:00,454.27,37.2,42.88,34.15,56.43
2025-05-05 09:00:00,617.59,20.61,28.33,30.35,87.07
2025-05-05 10:00:00,638.72,25.49,33.48,26.27,105.01
2025-05-05 11:00:00,917.8,29.23,40.7,30.47,105.17
2025-05-05 12:00:00,944.36,29.1,40.91,30.41,102.52
2025-05-05 13:00:00,834.86,30.09,40.53,48.73,110.58
2025-05-05 14:00:00,766.05,26.06,35.64,19.66,147.18
2025-05-05 15:00:00,587.35,30.25,37.59,37.08,75.9
2025-05-05 16:00:00,533.38,27.58,34.25,4.14,93.1
2025-05-05 17:00:00,231.25,30.91,33.8,34.82,31.11
2025-05-05 18:00:00,0.0,25.0,25.0,20.51,0.0
2025-05-05 19:00:00,0.0,30.62,30.62,15.17,0.0
2025-05-05 20:00:00,0.0,21.06,21.06,14.8,0.0
2025-05-05 21:00:00,0.0,17.83,17.83,63.13,0.0
2025-05-05 22:00:00,0.0,31.13,31.13,38.58,0.0
2025-05-05 23:00:00,0.0,25.08,25.08,28.74,0.0
2025-05-06 00:00:00,0.0,19.93,19.93,27.21,0.0
2025-05-06 01:00:00,0.0,20.66,20.66,41.8,0.0
2025-05-06 02:00:00,0.0,19.29,19.29,24.45,0.0
2025-05-06 03:00:00,0.0,29.22,29.22,23.62,0.0
2025-05-06 04:00:00,0.0,27.6,27.6,37.38,0.0
2025-05-06 05:00:00,0.0,28.12,28.12,7.15,0.0
2025-05-06 06:00:00,0.0,20.87,20.87,15.92,0.0
2025-05-06 07:00:00,221.03,31.02,33.78,51.61,27.51
2025-05-06 08:00:00,433.66,19.15,24.57,15.66,72.1
2025-05-06 09:00:00,682.42,34.51,43.04,22.56,98.62
2025-05-06 10:00:00,783.22,25.95,35.74,31.65,129.69
2025-05-06 11:00:00,883.68,41.5,52.54,30.64,142.11
2025-05-06 12:00:00,927.03,29.23,40.82,9.2,151.37
2025-05-06 13:00:00,936.51,33.05,44.75,9.54,170.09
2025-05-06 14:00:00,831.51,34.94,45.34,53.29,100.98
2025-05-06 15:00:00,597.9,28.06,35.53,17.58,117.35
2025-05-06 16:00:00,524.59,40.55,47.1,35.58,69.87
2025-05-06 17:00:00,206.86,25.8,28.39,64.66,23.63
2025-05-06 18:00:00,0.0,38.7,38.7,11.38,0.0
2025-05-06 19:00:00,0.0,29.45,29.45,9.13,0.0
2025-05-06 20:00:00,0.0,30.86,30.86,25.44,0.0
2025-05-06 21:00:00,0.0,21.95,21.95,68.68,0.0
2025-05-06 22:00:00,0.0,27.73,27.73,57.04,0.0
2025-05-06 23:00:00,0.0,24.5,24.5,44.49,0.0
2025-05-07 00:00:00,0.0,31.34,31.34,16.41,0.0
2025-05-07 01:00:00,0.0,21.76,21.76,69.58,0.0
2025-05-07 02:00:00,0.0,23.2,23.2,53.68,0.0
2025-05-07 03:00:00,0.0,18.56,18.56,13.5,0.0
2025-05-07 04:00:00,0.0,27.14,27.14,33.87,0.0
2025-05-07 05:00:00,0.0,20.08,20.08,3.84,0.0
2025-05-07 06:00:00,0.0,34.69,34.69,29.72,0.0
2025-05-07 07:00:00,225.21,28.92,31.73,27.74,35.24
2025-05-07 08:00:00,494.41,35.17,41.35,3.3,90.65
2025-05-07 09:00:00,849.47,38.33,48.95,3.44,162.04
2025-05-07 10:00:00,871.32,32.35,43.24,37.26,113.12
2025-05-07 11:00:00,855.99,31.87,42.57,7.63,163.96
2025-05-07 12:00:00,888.52,28.18,39.29,50.02,116.05
2025-05-07 13:00:00,863.36,33.36,44.15,27.59,106.38
2025-05-07 14:00:00,683.59,33.99,42.53,14.53,119.12
2025-05-07 15:00:00,511.98,24.28,30.68,42.98,65.68
2025-05-07 16:00:00,525.65,33.22,39.79,38.59,84.94
2025-05-07 17:00:00,282.27,23.54,27.07,24.67,41.99
2025-05-07 18:00:00,0.0,33.71,33.71,42.1,0.0
2025-05-07 19:00:00,0.0,23.85,23.85,21.76,0.0
2025-05-07 20:00:00,0.0,25.44,25.44,32.4,0.0
2025-05-07 21:00:00,0.0,21.11,21.11,21.18,0.0
2025-05-07 22:00:00,0.0,20.96,20.96,25.27,0.0
2025-05-07 23:00:00,0.0,21.92,21.92,31.19,0.0
2025-05-08 00:00:00,0.0,17.44,17.44,24.17,0.0
2025-05-08 01:00:00,0.0,27.4,27.4,4.41,0.0
2025-05-08 02:00:00,0.0,29.08,29.08,26.22,0.0
2025-05-08 03:00:00,0.0,16.71,16.71,15.14,0.0
2025-05-08 04:00:00,0.0,25.15,25.15,8.48,0.0
2025-05-08 05:00:00,0.0,24.86,24.86,15.39,0.0
2025-05-08 06:00:00,0.0,39.23,39.23,41.57,0.0
2025-05-08 07:00:00,221.62,32.65,35.42,39.52,31.67
2025-05-08 08:00:00,540.73,30.43,37.19,37.27,80.92
2025-05-08 09:00:00,684.27,38.09,46.65,23.62,84.6
2025-05-08 10:00:00,862.98,32.08,42.86,20.5,150.47
2025-05-08 11:00:00,917.09,32.91,44.37,15.48,144.26
2025-05-08 12:00:00,818.25,25.98,36.21,27.89,114.84
2025-05-08 13:00:00,1009.04,24.73,37.34,46.51,154.0
2025-05-08 14:00:00,710.05,40.1,48.98,36.26,98.45
2025-05-08 15:00:00,543.4,27.77,34.57,25.36,84.56
2025-05-08 16:00:00,437.77,20.33,25.8,19.19,62.31
2025-05-08 17:00:00,254.95,31.41,34.59,7.16,47.9
2025-05-08 18:00:00,0.0,32.57,32.57,7.9,0.0
2025-05-08 19:00:00,0.0,24.84,24.84,53.71,0.0
2025-05-08 20:00:00,0.0,26.09,26.09,17.9,0.0
2025-05-08 21:00:00,0.0,17.64,17.64,49.49,0.0
2025-05-08 22:00:00,0.0,9.84,9.84,47.79,0.0
2025-05-08 23:00:00,0.0,24.25,24.25,49.97,0.0
2025-05-09 00:00:00,0.0,21.55,21.55,29.49,0.0
2025-05-09 01:00:00,0.0,24.21,24.21,17.26,0.0
2025-05-09 02:00:00,0.0,24.41,24.41,11.91,0.0
2025-05-09 03:00:00,0.0,25.01,25.01,44.21,0.0
2025-05-09 04:00:00,0.0,25.26,25.26,33.94,0.0
2025-05-09 05:00:00,0.0,22.53,22.53,3.3,0.0
2025-05-09 06:00:00,0.0,31.86,31.86,24.3,0.0
2025-05-09 07:00:00,258.89,20.49,23.73,8.95,49.08
2025-05-09 08:00:00,461.93,31.87,37.64,23.46,74.93
2025-05-09 09:00:00,635.21,33.17,41.11,23.21,104.68
2025-05-09 10:00:00,886.11,21.15,32.23,36.41,132.05
2025-05-09 11:00:00,783.97,33.03,42.83,51.26,96.12
2025-05-09 12:00:00,993.87,35.97,48.4,51.25,113.74
2025-05-09 13:00:00,1019.54,25.19,37.93,32.99,120.2
2025-05-09 14:00:00,760.75,20.93,30.44,12.41,123.33
2025-05-09 15:00:00,677.54,37.56,46.03,19.82,124.03
2025-05-09 16:00:00,423.52,26.01,31.3,45.65,45.42
2025-05-09 17:00:00,230.1,37.78,40.66,20.62,38.59
2025-05-09 18:00:00,0.0,37.44,37.44,23.51,0.0
2025-05-09 19:00:00,0.0,23.67,23.67,18.45,0.0
2025-05-09 20:00:00,0.0,19.28,19.28,57.82,0.0
2025-05-09 21:00:00,0.0,24.17,24.17,15.19,0.0
2025-05-09 22:00:00,0.0,23.28,23.28,15.38,0.0
2025-05-09 23:00:00,0.0,23.51,23.51,25.93,0.0
2025-05-10 00:00:00,0.0,25.34,25.34,14.74,0.0
2025-05-10 01:00:00,0.0,31.42,31.42,21.94,0.0
2025-05-10 02:00:00,0.0,19.13,19.13,21.56,0.0
2025-05-10 03:00:00,0.0,24.0,24.0,42.45,0.0
2025-05-10 04:00:00,0.0,26.3,26.3,45.11,0.0
2025-05-10 05:00:00,0.0,21.11,21.11,29.88,0.0
2025-05-10 06:00:00,0.0,30.18,30.18,16.94,0.0
2025-05-10 07:00:00,211.72,43.46,46.11,25.93,33.03
2025-05-10 08:00:00,511.25,31.93,38.32,10.36,88.23
2025-05-10 09:00:00,678.45,29.28,37.76,55.7,69.28
2025-05-10 10:00:00,665.65,41.38,49.7,38.6,108.06
2025-05-10 11:00:00,613.02,25.73,33.39,26.85,90.68
2025-05-10 12:00:00,938.49,36.77,48.5,19.41,164.82
2025-05-10 13:00:00,803.57,17.91,27.95,30.0,136.97
2025-05-10 14:00:00,600.64,34.13,41.64,16.52,104.12
2025-05-10 15:00:00,617.35,27.26,34.98,35.86,83.52
2025-05-10 16:00:00,529.56,31.68,38.3,21.01,84.04
2025-05-10 17:00:00,251.55,17.5,20.65,30.21,35.03
2025-05-10 18:00:00,0.0,25.1,25.1,48.75,0.0
2025-05-10 19:00:00,0.0,15.91,15.91,30.82,0.0
2025-05-10 20:00:00,0.0,28.13,28.13,40.11,0.0
2025-05-10 21:00:00,0.0,17.99,17.99,18.66,0.0
2025-05-10 22:00:00,0.0,22.22,22.22,22.93,0.0
2025-05-10 23:00:00,0.0,13.89,13.89,14.93,0.0
2025-05-11 00:00:00,0.0,18.24,18.24,18.56,0.0
2025-05-11 01:00:00,0.0,25.35,25.35,27.5,0.0
2025-05-11 02:00:00,0.0,24.06,24.06,31.34,0.0
2025-05-11 03:00:00,0.0,23.09,23.09,1.39,0.0
2025-05-11 04:00:00,0.0,27.72,27.72,36.62,0.0
2025-05-11 05:00:00,0.0,21.54,21.54,28.92,0.0
2025-05-11 06:00:00,0.0,32.95,32.95,18.0,0.0
2025-05-11 07:00:00,252.13,27.27,30.42,30.88,36.43
